Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,12,984489400,512,1922830.86,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,13,941177400,512,1838237.11,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,14,956170900,512,1867521.29,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,15,959816600,512,1874641.8,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,16,974057400,512,1902455.86,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Actual,17,971367400,512,1897201.95,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,1,969463700,512,1893483.79,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,2,958474500,512,1872020.51,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,3,954375900,512,1864015.43,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,4,975214300,512,1904715.43,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,5,972318400,512,1899059.38,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,6,954010700,512,1863302.15,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,7,953431000,512,1862169.92,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,8,945231900,512,1846156.05,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,9,985657000,512,1925111.33,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,10,1004411800,512,1961741.8,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,11,984489400,512,1922830.86,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,12,941177400,512,1838237.11,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,13,956170900,512,1867521.29,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,14,959816600,512,1874641.8,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,15,974057400,512,1902455.86,66,29,14,786265
MyBenchmark.ProducerConsumer_Dataflow,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Dataflow,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Result,16,971367400,512,1897201.95,66,29,14,786265
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Overhead,Jitting,1,144400,1,144400,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Jitting,1,98311400,1,98311400,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Pilot,1,4487600,2,2243800,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Pilot,2,3474400,3,1158133.33,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Pilot,3,5061700,4,1265425,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Pilot,4,6379700,5,1275940,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Pilot,5,7830600,6,1305100,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Pilot,6,11526800,7,1646685.71,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Pilot,7,11240300,8,1405037.5,74,31,10,753905
MyBenchmark.ProducerConsumer_Channel,_9ConcurrencyBenchmark,MyBenchmark,ProducerConsumer_Channel,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,.NET Core 3.1(Runtime=.NET Core 3.1),MAX_VALUES=1000&MAX_PRODUCERS=2&MAX_CONSUMERS=2,1,Workload,Pilot,8,15426200,9,1714022.22,74,31,10,753905
